Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate,Back Taxes
,TRG FORSYTH LLC,,,,,,,200 E LONG LAKE RD,STE 300,BLOOMFIELD HILLS,MI,48304,043   067, RONALD REAGAN BLVD,ALPHARETTA,Forsyth,GA,30005,1.3,2-1 966 D-2A RONALD REAGAN / UNION HILL OVERLAY PH 1,,,195000,,
,TRG FORSYTH LLC,,,,,,,200 E LONG LAKE RD,STE 300,BLOOMFIELD HILLS,MI,48304,043   079, RONALD REAGAN BLVD,ALPHARETTA,Forsyth,GA,30005,0.5,2-1 966 CEMETERY RONALD REAGAN / UNION HILL OVERLAY PH 1,,,75000,,
,TRIBBLE CROSSING LLC,,,,,,,379 GLENBROOK DR,,ATLANTIS,FL,33462,031   116,3616 CANTON HWY,CUMMING,Forsyth,GA,30040,4.26,3-1 943-944 ,,,532500,,
,TRIBUIANI JOE L,,,,,,,279 ANNELISE AVE,,SOUTHINGTON,CT,64890,316   152, WINDSOR WAY,GAINESVILLE,Forsyth,GA,30506,0.41,14-1 1318 LT 13 SC C BRIDGEWATER ,,,25000,,
,TRIBUIANI JOSEPH F,,,,,,,51 ALEXIS DR,,DALLAS,GA,30132,316   131, PARKWAY LN,GAINESVILLE,Forsyth,GA,30506,0.41,14-1 1318 LT 55 SC A BRIDGEWATER ,,,40500,,
,TROTTER KENNETH W JR &,,,,,,,221 DURRANCE ST,,PUNTA GORDA,FL,33950,049   117,4970 HURT BRIDGE DR,CUMMING,Forsyth,GA,30028,1.28,3-1 496-497 ,,,43780,,
,TUCKER OLA MAE,,,,,,,3083 MAGNOLIA CHURCH RD,,GIBSON,GA,30810,037   026, DICKERSON RD,CUMMING,Forsyth,GA,30040,1,2-1 248 ,,,66560,,
,TWITTY JACK,,,,,,,3440 PLEASANT OAKS CIR,,CUMMING,GA,30028,097   014, PLEASANT OAKS CIR,CUMMING,Forsyth,GA,30028,0.99,3-1 665 LT11 PLEASANT OAK ,,,19800,,276.85
,TWITTY JACK B,,,,,,,3440 PLEASANT OAKS CIR,,CUMMING,GA,30028,097   015,3470 PLEASANT OAKS CIR,CUMMING,Forsyth,GA,30028,1.2,3-1 665 LT12 PLEASANT OAK ,,,24000,,471.73
,TWOREK GENISE CAINE,,,,,,,116 OLIVER LN,,SAINT SIMONS ISLAND,GA,31522,280   034, LITTLE MILL RD,CUMMING,Forsyth,GA,30041,14.25,14-1 810-837 ,,,215890,,
,TYSON POULTRY INC,,,,,,,PO BOX 2020,,SPRINGDALE,AR,72765,C08   092,236 TOLBERT ST,CUMMING,Forsyth,GA,30040,0.42,2-1 11 ,,,198200,,
,TYSON POULTRY INC,,,,,,,PO BOX 2020,,SPRINGDALE,AR,72765,C08   093,240 TOLBERT ST,CUMMING,Forsyth,GA,30040,0.42,2-1 11 ,,,198200,,
,UMBERGER EDNA,,,,,,,1070 HONOR RUN,,ALPHARETTA,GA,30005,313   420, QUAIL TRL,,Forsyth,GA,,0.18,14-1 1326 LT 98 PEBBLEBROOK ,,,25000,,217.61
,UNITED COMMUNITY BANK,,,,,,,P O BOX 398,,BLAIRSVILLE,GA,30514,282   166,5747 PARKS RD,CUMMING,Forsyth,GA,30041,0.57,14-1 766 TRACTS 2-B-3 ,,,14250,,
,UNITED FAMILY HOMES LLC,,,,,,,400 FINDLEY WAY,,DULUTH,GA,30097,182   188,8780 SAWGRASS WAY,DULUTH,Forsyth,GA,30097,1.67,1-1 2-1 1272 LT 870 POD25 ,,,150000,,1266.35
,UNIVEST INVESTMENTS INC ETAL,,,,,,,ATTN : 943000584,PO BOX 25999,SHAWNEE MISSION,KS,66225,112   495,2415 PEACHTREE PKWY,CUMMING,Forsyth,GA,30041,1.74,2-1 1025 TR 3 ,,,478500,,
,UNIVEST INVESTMENTS INC ETAL,,,,,,,ATTN : 943000584,PO BOX 25999,SHAWNEE MISSION,KS,66225,112   010, PEACHTREE PKWY,CUMMING,Forsyth,GA,30041,1.14,2-1 1025 TR 2 ,,,313500,,
,USA DEPT OF ARMY MOBILE DISTRICT,,,,,,,PO BOX 2288,,MOBILE,AL,36628,245   113, WILLIAMS SHORES DR,CUMMING,Forsyth,GA,30041,0.18,14-1 378 LT 42 WILLIAM SHORES,,,190680,,
,USA NATIONAL PARK SERVICE,,,,,,,1849 C ST NW,,WASHINGTON,DC,20240,206   009, SOUTHERS CIR,SUWANEE,Forsyth,GA,30024,3.55,2-1 1077 ,,,332810,,
,USBANK NATIONAL ASSOC AS TRUSTEE,,,,,,,C/O SUNTRUST MORTGAGE INC,PO BOX 27767,RICHMOND,VA,23261,175   126, DAVES CREEK TRL,CUMMING,Forsyth,GA,30041,1.21,2-1 440 LT 13A PH 2 FRSTH ESTATES,,,71390,,
,UTILITIES INCORPORATED OF GA,,,,,,,2335 SANDERS RD,,NORTHBROOK,IL,60062,208   102, GRAND VIEW WAY,SUWANEE,Forsyth,GA,30024,1.63,2-1 1210 SEW PUMP STATION ,,,157860,,
,VAUGHAN REV LIVING TRUST,,,,,,,8413 BELFRY PL,,PORT ST LUCIE,FL,34986,314   083, TOMAHAWK TER,GAINESVILLE,Forsyth,GA,30506,0.35,14-1 1325 LT 147  LAKE HARBOR SHORES ,,,25000,,
,VAUGHN PAUL T,,,,,,,265 GRIFFIN MOUNTAIN TRL NE,,CONYERS,GA,30013,242   058,3540 TATE LN,CUMMING,Forsyth,GA,30041,0.45,14-1 258 1999 CORR#6921,,,227240,,
,VEMULAPALLI SREENIVAS &,,,,,,,36335 CYPRESS GLEN AVE,,PRAIRIEVILLE,LA,70769,201   144,2320 ECHOLS DR,CUMMING,Forsyth,GA,30041,3.28,2-1 431-432-433 ,,,97140,,
,VICKERY IN PARCEL LLC,,,,,,,8924 E. PINNACLE PEAK RD,SUITE G-5-554,SCOTTSDALE,AZ,85255,058   677, ODELL ST,CUMMING,Forsyth,GA,30040,0.19,2-1 189-190 CONDO COMM AREA VICKERY,,,50000,,
,VICKERY VILLAGE COMMUNITY LLC,,,,,,,8924 E PINNACLE PEAK RD,STE G-5-554,SCOTTSDALE,AZ,85255,059   261, POST RD,CUMMING,Forsyth,GA,30040,0.71,2-1 189-ETAL COMN AREA VICKERY,,,35500,,
,VULCAN LANDS INC,,,,,,,1200 URBAN CENTER DR,,BIRMINGHAM,AL,35245,006   001, LOG CABIN RD,CUMMING,Forsyth,GA,30028,123.32,3-1 505-576-577 ,,,645580,,
,VULCAN LANDS INC,,,,,,,PO BOX 385014,,BIRMINGHAM,AL,35245,004   011, MATT HWY,BALL GROUND,Forsyth,GA,30107,12.92,3-1 362-431 ,,,255300,,
,VULCAN LANDS INC,,,,,,,1200 URBAN CENTER DR,,BIRMINGHAM,AL,35245,005   001, MATT HWY,BALL GROUND,Forsyth,GA,30107,13.93,3-1 432-433 ,,,72924,,
,WADDLE ROY L &,,,,,,,4802 GRANT RD,,ERATH,LA,70533,272   195, COLLINS POINT RD,CUMMING,Forsyth,GA,30041,3.73,14-1 717  LT 7-10 & P/O 11 ,,,192500,,
,WADDLE ROY L &,,,,,,,4802 GRANT RD,,ERATH,LA,70533,272   196, COLLINS POINT RD,CUMMING,Forsyth,GA,30041,0.8,14-1 717 LT 13 BL A ,,,56000,,
,WADE CLAUDIA,,,,,,,150 HOWARD BEAVER DR,,MURPHY,NC,28906,031   021,4250 RUBY DR,CUMMING,Forsyth,GA,30028,0.81,3-1 932 LT26 EVERGRN VALL EY,,,30000,,
,WADE TERRY WALTER ESTATE,,,,,,,PO BOX 24542,,CHATTANOOGA,TN,37422,166   056T001,5660 HAMBY DR,CUMMING,Forsyth,GA,30028,,MH ,,,10600,,
,WAL-MART STORES EAST LP,,,,,,,PO BOX 8050,,BENTONVILLE,AR,72716,138   370, PEACHTREE PKWY,SUWANEE,Forsyth,GA,30024,0.91,2-1 1132-113 LT 1 ,,,600000,,
,WAL-MART STORES EAST LP,,,,,,,PROP TAX DEPT,PO BOX 8050,BENTONVILLE,AR,72716,138   434, PEACHTREE PKWY,SUWANEE,Forsyth,GA,30024,0.75,2-1 1089-1090 FUTURE LEAS E LOT,,,600000,,
,WAL-MART STORES EAST LP #443,,,,,,,PO BOX 8050 MSO555,,BENTONVILLE,AR,72712,017   198,5465 ATLANTA HWY,CUMMING,Forsyth,GA,30040,0.94,2-1 539 ,,,423000,,
,WALD STUART,,,,,,,105 TUCKAHOE RD,,YONKERS,NY,10710,006   029, HEARDSVILLE CIR,CUMMING,Forsyth,GA,30028,3.5,3-1 573 ,,,97760,,
,WALDREP MELISSA,,,,,,,706 ELINOR ST,,CHATTANOOGA,TN,37405,242   143, FLEMING DR,CUMMING,Forsyth,GA,30041,0.46,14-1 257 LT 4 CLEBURN HENDERSON S/D ,,,65000,,
,WALDRIP CHRISTOPHER W &,,,,,,,590 OLD COMMERCE RD,,ATHENS,GA,30607,296   038, BETHEL RD,GAINESVILLE,Forsyth,GA,30506,1,14-1 1082 ,,,25000,,
,WALKER PERRY D,,,,,,,3183 BAYVIEW DR,,JONESBORO,GA,30236,220   008, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,1.97,14-1 29 ,,,68950,,
,WATER WISE INC,,,,,,,2234 BAGLEY RD,,CUMMING,GA,30041,C40   012, WOOD VALLEY CT,CUMMING,Forsyth,GA,30041,10.58,2-1 149-212 WITH SEWER ,,,269280,,2702.38
,WATKINS DANA,,,,,,,711 HAMILTON LANDING DR,,ST SIMONS ISLAND,GA,31522,053   053, CANTON HWY,CUMMING,Forsyth,GA,30040,2.28,3-1 945 TRACT 2 ,,,69310,,
,WATTS RICHARD M &,,,,,,,16206 SIR WILLIAMS DR,,SPRING,TX,77379,169   062, NICHOLAS DR,CUMMING,Forsyth,GA,30040,2.02,3-1 619 LT 22 HUNTER RIDGE,,,64640,,
,WAYT JOHN A JR TRUST ETAL,,,,,,,PO BOX 149,,JAMESTOWN,RI,20835,080   265, BETHELVIEW RD,CUMMING,Forsyth,GA,30040,14.03,2-1 95 ,,,354260,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,161   197,6305 READ RD,SUWANEE,Forsyth,GA,30024,0.49,2-1 1216 LT 44 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,161   202,6175 READ RD,SUWANEE,Forsyth,GA,30024,0.52,2-1 1216 LT 49 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   469,5805 BALLANTYNE WAY,SUWANEE,Forsyth,GA,30024,0.34,2-1 1272-1273 LT 7 PH 1A RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   554,5910 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.31,2-1 1215 LT 8 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   555,5920 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.32,2-1 1215 LT 9 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   557,5940 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.32,2-1 1215 LT 11 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   568,5920 READ RD,SUWANEE,Forsyth,GA,30024,0.29,2-1 1215 LT 22 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   573,6120 WOODLAWN DR,SUWANEE,Forsyth,GA,30024,0.28,2-1 1215 LT 27 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   593,6060 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.31,2-1 1215 LT 72 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   597,6640 READ RD,SUWANEE,Forsyth,GA,30024,0.28,2-1 1214 LT 76 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   598,6650 READ RD,SUWANEE,Forsyth,GA,30024,0.26,2-1 1214 LT 77 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   601,6710 READ RD,SUWANEE,Forsyth,GA,30024,0.33,2-1 1214 LT 80 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   602,6720 READ RD,SUWANEE,Forsyth,GA,30024,0.33,2-1 1214 LT 81 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   604,6725 READ RD,SUWANEE,Forsyth,GA,30024,0.56,2-1 1214 LT 83 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   613,6655 READ RD,SUWANEE,Forsyth,GA,30024,0.25,2-1 1214 LT 92 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   662,6045 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.28,2-1 1215 LT 144 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,161   208,6325 READ RD,SUWANEE,Forsyth,GA,30024,0.52,2-1 1216 LT 114 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   574,6130 WOODLAWN DR,SUWANEE,Forsyth,GA,30024,0.31,2-1 1215 LT 28 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   642,6425 WAXHAW PL,SUWANEE,Forsyth,GA,30024,0.42,2-1 1215 LT 124 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   643,6415 WAXHAW PL,SUWANEE,Forsyth,GA,30024,0.37,2-1 1215 LT 125 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   645,6425 READ RD,SUWANEE,Forsyth,GA,30024,0.36,2-1 1215 LT 127 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   660,6430 READ RD,SUWANEE,Forsyth,GA,30024,0.3,2-1 1215 LT 142 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLEY HOMES LLC,,,,,,,1111 NORTH POST OAK RD,,HOUSTON,TX,77055,182   664,6025 MEYERS PARK,SUWANEE,Forsyth,GA,30024,0.34,2-1 1215 LT 146 PH 2 RESERVE AT OLD ATLANTA,,,175000,,
,WEEKLY HOMES LLC,,,,,,,HARDING & CARBONE INC,1235 NORTH LOOP W STE 205,HOUSTON,TX,77008,182   578,6125 WOODLAWN DR,SUWANEE,Forsyth,GA,30024,0.3,2-1 1215 LT 32 PH 1B RESERVE AT OLD ATLANTA,,,175000,,
,WELCH JAMES CARTER JR &,,,,,,,4455 LONGMONT DR,,CUMMING,GA,30028,052   022,3640 MCCONNELL RD,CUMMING,Forsyth,GA,30028,5.93,3-1 805 LT27 IMP LAND INV ,,,139120,,1749.12
,WELLS DENNIS L,,,,,,,PO BOX 233,,JASPER,GA,30143,313   163,6410 OLD STILL TRL,GAINESVILLE,Forsyth,GA,30506,0.27,14-1 1209 LT 4  CRYSTAL ,,,15000,,217.61
,WELLS FARGO BANK NA SUCCESSOR BY MERG,,,,,,,3476 STATEVIEW BLVD,,FORT MILL,SC,29715,094   024,6150 MATT HWY ,CUMMING,Forsyth,GA,30028,1,3-1 341 ,,,36100,,
,WELLS JOHN PERRY,,,,,,,1590 BROCK RD,,ATHENS,GA,30607,270   059, EIDSON DR,CUMMING,Forsyth,GA,30041,0.41,14-1 723-ETAL LT 24 SEC C HICKORY HILLS,,,15000,,
,WELLS JOHN PERRY,,,,,,,1590 BROCK RD,,ATHENS,GA,30607,270   060, EIDSON DR,CUMMING,Forsyth,GA,30041,0.41,14-1 723-724 LOT 25 SEC C HICKORY HILLS,,,15000,,
,WELLS JOHN R,,,,,,,3680 KNOLL RIDGE DR,,EAGAN,MN,55122,322   112, LAKE HARBOR TRL,GAINESVILLE,Forsyth,GA,30506,0.44,14-1 1338 LT 62  LAKE HARBOR SHORES ,,,25000,,
,WESA VIRGINIA,,,,,,,109 N LOUIS ST,,MT PROSPECT,IL,60056,106   251, PARKWAY NORTH DR,CUMMING,Forsyth,GA,30040,2.2,2-1 379 LT13 PH2 BETHEL 2 ,,,171780,,
,WESOLOWSKI BRIAN,,,,,,,7830 MANITOU TRL,,ROANOKE,IN,46783,101   007,1770 CHAMBLEE GAP RD,CUMMING,Forsyth,GA,30040,18.61,3-1 1171 ,,,465250,,
,WEST RIDGE CHURCH INC,,,,,,,3522 HIRAM ACWORTH HWY,,DALLAS,GA,30157,319   064, BROWNS BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,2.21,14-1 1293 ,,,147000,,
,WESTBROOK PERRY A,,,,,,,PO BOX 693,,SUMMERVILLE,GA,30747,056   112,4840 KELLY MILL RD,CUMMING,Forsyth,GA,30040,2.17,3-1 1286 TR B ,,,70310,,
,WESTBROOK PERRY A,,,,,,,PO BOX 693,,SUMMERVILLE,GA,30747,056   116,4820 KELLY MILL RD,CUMMING,Forsyth,GA,30040,1.7,3-1 1286 TR A ,,,58480,,
,WESTBROOK PERRY A,,,,,,,PO BOX 693,,SUMMERVILLE,GA,30747,056   117,4854 KELLY MILL RD,CUMMING,Forsyth,GA,30040,1.08,3-1 1286 TR C ,,,40180,,
,WESTBROOK PERRY A,,,,,,,PO BOX 693,,SUMMERVILLE,GA,30747,056   118,4814 KELLY MILL RD,CUMMING,Forsyth,GA,30040,1,3-1 1286 TR D ,,,38000,,
,WESTMORELAND REAL ESTATE LLC,,,,,,,605 CHESTNUT ST,# 1700,CHATTANOOGA,TN,37450,218   022,3075 KEITH BRIDGE RD,CUMMING,Forsyth,GA,30041,44.94,14-1 140-203-204-247 ,,,606690,,
,WHALEY PATRICIA ALLENE,,,,,,,88 TALL TIMBER TRL,,NICHOLSON,GA,30565,256   013, ELROD CIR,,Forsyth,GA,,1.65,14-1 441-486 ,,,82500,,
,WHEELER TONY C,,,,,,,20 KING PL,,STOCKBRIDGE,GA,30281,225   099, BUFORD DAM RD,CUMMING,Forsyth,GA,30041,8,14-1 182-183 ,,,401900,,
,WHELCHEL BONNIE,,,,,,,PO BOX 1401,,CUMMING,GA,30028,301   050,5985 CRYSTAL COVE TRL,GAINESVILLE,Forsyth,GA,30506,1.45,14-1 1201 ,,,38280,,410.31
,WHELCHEL TIMOTHY LEE,,,,,,,8375 KNIGHT RD,,GAINESVILLE,GA,30506,301   054, CRYSTAL COVE TRL,GAINESVILLE,Forsyth,GA,30506,1.44,14-1 1201 P/O TR 1 EARL ,,,38020,,407.14
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   236,6480 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 586 LT 51 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   237,6490 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 586 LT 52 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   238,6510 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.22,14-1 586 LT 53 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   239,6550 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.3,14-1 514 LT 54 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   240,6580 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 55 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   241,6590 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 56 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   242,6610 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 57 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   243,6620 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.22,14-1 514 LT 58 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   244,6640 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 59 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   245,6650 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.23,14-1 514 LT 60 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   246,6660 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.22,14-1 514 LT 61 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   247,6670 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.23,14-1 514 LT 62 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   248,6680 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.23,14-1 514 LT 63 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   249,6690 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 64 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   250,6710 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.26,14-1 514 LT 65 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   251,6715 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.26,14-1 514 LT 66 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   252,6705 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.22,14-1 514 LT 67 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   253,6695 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.24,14-1 514 LT 68 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   254,6675 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 69 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   255,6665 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.24,14-1 514 LT 70 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   256,6645 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.23,14-1 514 LT 71 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   257,6635 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.24,14-1 514 LT 72 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   258,6625 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.23,14-1 514 LT 73 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   259,6615 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 74 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   260,6595 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 75 PH 3 WHISPERING LAKE,,,33000,,
,WHISPERING LAKES ATL LLC,,,,,,,135 SECOND AVENUE NORTH,,JACKSONVILLE BEACH,FL,32250,250   261,6585 COUNTRY LAKE RD,CUMMING,Forsyth,GA,30041,0.21,14-1 514 LT 76 PH 3 WHISPERING LAKE,,,33000,,
